0:24:35,0:25:53,9,13,13,8884426105492390375,0,3
0:24:38,0:25:52,9,16,16,-6313448124775564930,0,1
0:22:39,0:23:26,8,18,18,-5858278767850706916,0,2
0:28:35,0:29:28,8,14,14,1887843693854791129,0,1
0:21:22,0:25:27,8,16,16,9137592075645257657,0,0
0:20:54,0:21:46,8,12,12,8717444323503449181,0,1
0:18:33,0:30:20,7,10,10,-500261004630012745,1,2
0:20:11,0:21:14,10,13,13,-359584471845426343,0,0
0:24:05,0:26:23,8,14,14,3748207340217447462,0,2
0:29:49,0:31:44,8,14,14,-2256422034993129797,1,1
0:24:02,0:26:20,8,9,9,2904509307775705876,0,2
0:21:36,0:22:52,7,17,17,6116569960017993585,0,3
0:30:33,0:31:57,8,17,17,8788376659763125670,2,0
0:15:10,0:16:19,8,12,12,2945639694915524115,0,1
0:15:00,0:16:43,8,12,12,-485185814184453069,0,0
0:15:05,0:15:53,9,16,16,5295209190012212374,0,3
0:17:31,0:20:18,11,13,13,9072317114695781949,0,3
0:21:22,0:23:33,12,20,20,4431095016842579212,0,0
0:16:57,0:17:53,8,18,18,-6664084086764022827,0,0
0:17:10,0:20:34,8,14,14,4405439733925863902,0,1
0:20:50,0:21:45,8,18,18,-2028302247416692969,0,1
0:25:22,0:27:28,8,25,25,6271207950660350103,0,0
0:22:26,0:24:35,8,24,24,-4281297982316408992,0,1
0:21:23,0:22:35,8,22,22,-4953702780709146049,0,3
0:18:06,0:20:48,8,13,13,771486920988732049,0,2
0:18:57,0:20:57,8,18,18,-935267821780781246,0,1
0:18:10,0:19:02,8,15,15,9018782488068969803,0,0
0:23:49,0:25:44,8,26,26,-8746613387692756507,0,2
0:24:58,0:27:29,8,16,16,-764065685551932582,0,1
0:17:46,0:20:23,9,12,12,2196689589975734605,0,2
0:22:20,0:25:07,8,12,12,9076203459690960452,0,2
0:22:32,0:24:10,8,12,12,4296777416340515959,0,2
0:23:16,0:24:13,8,17,17,3004978957629985926,0,3
0:22:38,0:25:01,10,12,12,5828401346650853313,0,2
0:20:07,0:22:51,14,17,17,2275648725427242701,0,1
0:30:47,0:31:33,7,14,14,8304465420758758020,2,2
1:26:02,1:28:59,12,20,20,4633031830398581145,4,1
0:24:11,0:25:02,16,16,16,-374348854789605576,0,1
0:26:10,0:28:55,9,22,22,3383916970573815695,0,0
0:20:33,0:21:26,9,17,17,-5172038664130416747,0,5
0:12:29,0:14:30,7,17,17,801778328377046429,0,2
0:43:47,0:44:33,9,12,12,-7305080376030197541,1,1
0:22:14,0:23:27,7,14,14,2903761188204228678,0,0
0:19:41,0:20:32,8,15,15,-3301432255323312393,0,1
0:15:29,0:16:21,9,14,14,1375232696307941166,0,1
0:17:39,0:18:35,8,19,19,-3147957156081707184,0,3
0:17:31,0:18:22,7,9,9,8831935265036035696,0,1
0:22:39,0:23:57,13,16,16,-7536977418785967629,1,1
0:34:49,0:36:17,8,16,16,-4875450353297682009,0,1
0:19:50,0:20:42,8,19,19,-72333812076659266,0,1
0:27:30,0:28:24,7,21,21,-4763101900999109149,1,1
0:18:38,0:19:29,7,10,10,6574401220100422520,0,1
0:23:36,0:39:29,8,16,16,-6019000421415695411,1,2
0:22:37,0:27:02,8,14,14,3579108914227565177,0,2
0:25:01,0:25:53,8,19,19,238710136522449484,0,2
0:19:12,0:20:04,8,17,17,237201656482134256,0,1
0:26:44,0:29:07,8,10,10,4439403935303189602,0,1
0:25:56,0:26:50,8,12,12,-1270159089240057988,0,0
0:22:18,0:23:12,8,19,19,-6743474363351115220,0,1
